Period Type,User,Status,Start Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,> Count,Active Hours,On Hours,User Hours
month,Student,All,10/01/19,18.05,18.2,10.87,8.85,1.83,1.9,3.38,4.25,2.57,2.58,3.97,4.25,5.63,4.62,2.3,0.0,0.0,0.0,0.0,0.0,0.0,93.25,299.13,516.63
month,Student,All,09/01/19,15.15,6.22,7.82,1.97,0.9,1.58,0.88,0.7,1.63,2.18,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.12,269.58,133.13
month,Student,All,08/01/19,12.08,9.1,7.17,4.8,4.15,3.03,2.17,4.65,8.92,11.92,16.48,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.08,160.23,610.43
month,Student,All,07/01/19,19.82,13.93,5.27,1.77,0.83,3.35,3.42,1.63,8.27,10.67,11.3,2.25,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.68,179.2,466.55
month,Student,All,06/01/19,11.83,4.35,3.85,3.13,0.73,0.13,0.5,0.32,0.85,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18,56.28,87.6
month,Student,All,05/01/19,11.65,2.68,4.42,4.73,1.23,0.95,2.23,2.58,4.6,5.13,3.93,8.18,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.52,158.22,411.95
month,Student,All,04/01/19,13.25,7.4,11.05,4.82,1.17,0.77,1.08,2.87,0.9,0.6,0.3,0.4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.68,103.03,144.7
month,Student,All,03/01/19,8.87,10.73,7.35,2.28,3.58,1.45,2.03,5.38,2.85,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.37,171.1,229.42
month,Teacher,Active,08/01/20,41.47,31.43,11.37,2.12,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.77,92.33,148.82
month,Teacher,Active,07/01/20,60.33,9.93,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.87,93.83,82.0
month,Teacher,Active,06/01/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
month,Teacher,Active,05/01/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
month,Teacher,Active,04/01/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
